  6,   25,1,1527433126,1527490241, 0.5, 0.5, 0.5,-0.5,-0.5,-0.5,-0.5, 1.0, 0.5,-0.5, 1.0, 0.5,-0.5, 0.5, 0.5,-0.5,-0.5, 0.5, 0.5, 0.5,-0.5, 0.5, 0.0, 0.0,-0.5,-0.5, 0.5, 0.5,-0.5, 0.0,-0.5,-0.5,-0.5, 0.5,-0.5, 1.0,-0.5, 0.5, 0.5,-0.5, 0.5, 0.5
  6,   25,2,1527433126,1527490241, 0.5, 0.5, 0.5,-0.5,-0.5,-0.5,-0.5, 1.0, 0.0,-0.5, 1.0, 0.5,-0.5, 0.5, 0.5,-0.5,-0.5, 0.5, 0.5, 0.5,-0.5, 0.5, 0.5, 0.0,-0.5,-0.5, 0.5, 0.5,-0.5, 0.0,-0.5,-0.5, 0.5, 0.5,-0.5, 0.5,-0.5, 0.5, 0.5, 0.5, 0.5, 0.5
  6,   25,3,1527433126,1527490241, 1.0, 1.0, 1.0, 0.5,-1.0,-1.0,-1.0, 0.5, 0.0,-1.0, 1.0, 0.5,-0.5, 1.0,-1.0,-1.0,-1.0, 0.5, 0.5, 0.5,-1.0, 1.0,-0.5, 1.0, 0.5, 0.5, 1.0,-0.5,-1.0, 1.0,-1.0,-1.0, 0.5, 0.0,-1.0, 0.0,-1.0, 1.0, 0.5, 1.0, 1.0, 0.5
  6,   25,3,1527433126,1527490241, 0.5, 1.0, 0.5, 0.5,-1.0,-0.5,-1.0, 0.5, 0.5,-0.5, 1.0,-0.5,-1.0, 1.0,-1.0,-1.0, 1.0, 1.0,-0.5, 1.0, 0.5, 1.0, 0.5, 0.5,-0.5, 1.0, 1.0, 0.5,-1.0, 0.5,-1.0,-1.0, 1.0, 0.5,-1.0, 0.5,-0.5, 0.5, 1.0,-0.5, 1.0, 1.0
  6,   25,3,1527433126,1527490241, 0.5, 1.0, 1.0,-0.5,-0.5,-1.0,-0.5, 0.5,-0.5,-1.0, 1.0, 0.5, 0.0, 1.0,-0.5,-1.0, 0.0, 1.0, 1.0, 1.0,-0.5, 1.0,-1.0, 1.0, 0.0,-0.5, 0.5, 0.0,-1.0, 0.5,-0.5,-0.5, 0.5,-1.0,-1.0, 1.0,-1.0, 1.0, 1.0, 0.5, 0.5, 1.0
